Codigo;Descripcion_aperturas;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
01.2.1;Caf�, t�, yerba y cacao;Clase;2021-04-01;474.8463;7.80;37.90;GBA
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2021-04-01;359.1806;3.50;20.80;GBA
04.1.1;Alquiler de la vivienda;Clase;2021-04-01;321.0829;6.10;33.70;GBA
06.4.1;Gastos de prepagas;Clase;2021-04-01;354.8336;4.50;19.00;GBA
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2021-04-01;439.8674;7.80;50.60;GBA
0;Nivel general;Nivel general y divisiones COICOP;2021-05-01;477.4449;3.20;50.80;Pampeana
0;Nivel general;Nivel general y divisiones COICOP;2021-05-01;486.7551;3.10;51.00;Noreste
0;Nivel general;Nivel general y divisiones COICOP;2021-05-01;480.9157;3.20;49.10;Noroeste
0;Nivel general;Nivel general y divisiones COICOP;2021-05-01;490.0755;3.60;52.00;Cuyo
0;Nivel general;Nivel general y divisiones COICOP;2021-05-01;462.1838;3.50;47.50;Patagonia
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2021-05-01;505.1827;3.10;52.50;Pampeana
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2021-05-01;524.5447;2.70;55.90;Noreste
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2021-05-01;505.7951;3.30;50.10;Noroeste
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2021-05-01;518.5694;3.40;52.30;Cuyo
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2021-05-01;462.8545;3.10;47.40;Patagonia
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2021-05-01;383.6215;2.10;47.70;Pampeana
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2021-05-01;388.3327;1.20;49.80;Noreste
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2021-05-01;389.3638;2.00;48.60;Noroeste
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2021-05-01;388.7192;2.10;47.20;Cuyo
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2021-05-01;388.643;1.60;44.80;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2021-05-01;475.6288;3.50;72.80;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2021-05-01;432.5869;6.30;63.70;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2021-05-01;459.1933;3.30;72.00;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2021-05-01;453.7757;2.60;78.20;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2021-05-01;434.0809;5.60;71.00;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2021-05-01;409.6214;1.60;27.00;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2021-05-01;434.4398;2.80;26.50;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2021-05-01;474.8725;1.60;26.80;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2021-05-01;462.6201;-0.40;30.90;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2021-05-01;431.1912;1.50;27.60;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2021-05-01;467.0118;2.60;48.90;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2021-05-01;478.5807;1.20;54.50;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2021-05-01;458.4332;2.50;49.20;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2021-05-01;465.3421;3.10;49.70;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2021-05-01;485.3348;2.20;52.50;Patagonia
06;Salud;Nivel general y divisiones COICOP;2021-05-01;535.7516;4.30;53.10;Pampeana
06;Salud;Nivel general y divisiones COICOP;2021-05-01;558.3386;3.90;54.10;Noreste
06;Salud;Nivel general y divisiones COICOP;2021-05-01;546.2119;4.80;55.70;Noroeste
06;Salud;Nivel general y divisiones COICOP;2021-05-01;550.8925;4.90;53.90;Cuyo
06;Salud;Nivel general y divisiones COICOP;2021-05-01;527.8337;4.20;48.40;Patagonia
07;Transporte;Nivel general y divisiones COICOP;2021-05-01;551.2548;5.60;62.80;Pampeana
07;Transporte;Nivel general y divisiones COICOP;2021-05-01;548.7879;4.50;57.90;Noreste
07;Transporte;Nivel general y divisiones COICOP;2021-05-01;505.6883;5.20;58.20;Noroeste
07;Transporte;Nivel general y divisiones COICOP;2021-05-01;575.5995;7.70;70.20;Cuyo
07;Transporte;Nivel general y divisiones COICOP;2021-05-01;576.9523;5.80;61.50;Patagonia
08;Comunicaci�n;Nivel general y divisiones COICOP;2021-05-01;435.0878;0.20;19.10;Pampeana
08;Comunicaci�n;Nivel general y divisiones COICOP;2021-05-01;443.7219;1.50;27.20;Noreste
08;Comunicaci�n;Nivel general y divisiones COICOP;2021-05-01;464.6966;0.50;20.10;Noroeste
08;Comunicaci�n;Nivel general y divisiones COICOP;2021-05-01;415.9042;0.20;23.00;Cuyo
08;Comunicaci�n;Nivel general y divisiones COICOP;2021-05-01;405.237;1.60;23.60;Patagonia
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2021-05-01;461.1845;2.40;57.20;Pampeana
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2021-05-01;455.1007;3.40;44.50;Noreste
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2021-05-01;447.8953;2.40;42.00;Noroeste
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2021-05-01;449.6451;3.50;41.80;Cuyo
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2021-05-01;443.6422;2.20;40.40;Patagonia
10;Educaci�n;Nivel general y divisiones COICOP;2021-05-01;383.0926;1.90;39.60;Pampeana
10;Educaci�n;Nivel general y divisiones COICOP;2021-05-01;438.1246;0.00;36.00;Noreste
10;Educaci�n;Nivel general y divisiones COICOP;2021-05-01;456.4464;0.30;42.20;Noroeste
10;Educaci�n;Nivel general y divisiones COICOP;2021-05-01;366.7477;5.90;28.20;Cuyo
10;Educaci�n;Nivel general y divisiones COICOP;2021-05-01;342.9204;2.40;26.10;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2021-05-01;429.336;2.70;48.10;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2021-05-01;430.1969;2.40;48.70;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2021-05-01;449.4229;4.40;49.50;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2021-05-01;473.367;4.50;55.50;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2021-05-01;391.092;3.70;41.60;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2021-05-01;414.2621;3.60;30.30;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2021-05-01;435.7917;2.80;31.80;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2021-05-01;419.5747;3.20;29.60;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2021-05-01;415.3056;2.00;27.80;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2021-05-01;408.0421;1.90;25.60;Patagonia
01.1;Alimentos;Grupos;2021-05-01;509.6244;3.20;54.10;Pampeana
01.1;Alimentos;Grupos;2021-05-01;529.828;2.60;56.70;Noreste
01.1;Alimentos;Grupos;2021-05-01;516.5436;3.30;51.80;Noroeste
01.1;Alimentos;Grupos;2021-05-01;525.9602;3.50;53.90;Cuyo
01.1;Alimentos;Grupos;2021-05-01;462.3161;3.20;48.60;Patagonia
01.2;Bebidas no alcoh�licas;Grupos;2021-05-01;466.0473;2.80;39.10;Pampeana
01.2;Bebidas no alcoh�licas;Grupos;2021-05-01;478.5382;3.80;48.50;Noreste
01.2;Bebidas no alcoh�licas;Grupos;2021-05-01;431.0392;3.20;37.50;Noroeste
01.2;Bebidas no alcoh�licas;Grupos;2021-05-01;454.7351;2.60;37.40;Cuyo
01.2;Bebidas no alcoh�licas;Grupos;2021-05-01;467.8721;2.20;36.90;Patagonia
02.1;Bebidas alcoh�licas;Grupos;2021-05-01;360.4048;4.90;55.50;Pampeana
02.1;Bebidas alcoh�licas;Grupos;2021-05-01;376.3514;2.20;58.90;Noreste
02.1;Bebidas alcoh�licas;Grupos;2021-05-01;370.8606;4.90;61.60;Noroeste
02.1;Bebidas alcoh�licas;Grupos;2021-05-01;360.4009;5.80;58.90;Cuyo
02.1;Bebidas alcoh�licas;Grupos;2021-05-01;363.5493;4.50;52.80;Patagonia
02.2;Tabaco;Grupos;2021-05-01;404.3511;0.00;42.00;Pampeana
02.2;Tabaco;Grupos;2021-05-01;403.573;0.00;40.30;Noreste
02.2;Tabaco;Grupos;2021-05-01;403.797;0.00;40.60;Noroeste
02.2;Tabaco;Grupos;2021-05-01;407.4765;0.00;41.20;Cuyo
02.2;Tabaco;Grupos;2021-05-01;405.3378;0.00;40.50;Patagonia
03.1;Prendas de vestir y materiales;Grupos;2021-05-01;477.7018;4.00;78.90;Pampeana
03.1;Prendas de vestir y materiales;Grupos;2021-05-01;449.9391;7.20;66.90;Noreste
03.1;Prendas de vestir y materiales;Grupos;2021-05-01;487.6152;3.30;74.90;Noroeste
03.1;Prendas de vestir y materiales;Grupos;2021-05-01;436.6374;2.80;78.30;Cuyo
03.1;Prendas de vestir y materiales;Grupos;2021-05-01;438.554;5.60;80.60;Patagonia
03.2;Calzado;Grupos;2021-05-01;469.8425;2.10;57.60;Pampeana
03.2;Calzado;Grupos;2021-05-01;394.4841;4.10;56.20;Noreste
03.2;Calzado;Grupos;2021-05-01;399.6155;3.10;65.00;Noroeste
03.2;Calzado;Grupos;2021-05-01;499.0761;2.20;77.80;Cuyo
03.2;Calzado;Grupos;2021-05-01;423.7014;5.90;51.70;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2021-05-01;298.229;1.60;30.10;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2021-05-01;325.1206;1.40;28.00;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2021-05-01;294.4208;1.30;27.10;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2021-05-01;305.2331;1.30;31.10;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2021-05-01;288.9513;1.00;24.50;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;2021-05-01;494.4385;0.80;10.30;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;2021-05-01;479.2007;3.70;17.30;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;2021-05-01;575.9259;1.20;18.70;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;2021-05-01;583.8452;-2.60;15.90;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;2021-05-01;580.0917;0.80;15.90;Patagonia
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2021-05-01;401.8805;2.70;33.40;Pampeana
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2021-05-01;411.8996;2.30;35.10;Noreste
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2021-05-01;415.644;2.80;35.50;Noroeste
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2021-05-01;399.4135;2.70;31.90;Cuyo
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2021-05-01;389.8123;0.80;30.10;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2021-05-01;642.8497;4.60;61.70;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2021-05-01;628.0056;4.40;60.00;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2021-05-01;633.6028;4.70;60.00;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2021-05-01;627.326;4.80;59.10;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2021-05-01;650.3925;3.80;56.60;Patagonia
07.1;Adquisici�n de veh�culos;Grupos;2021-05-01;732.4978;4.90;78.40;Pampeana
07.1;Adquisici�n de veh�culos;Grupos;2021-05-01;700.3429;5.40;74.10;Noreste
07.1;Adquisici�n de veh�culos;Grupos;2021-05-01;705.1486;3.30;79.60;Noroeste
07.1;Adquisici�n de veh�culos;Grupos;2021-05-01;779.2489;7.30;93.30;Cuyo
07.1;Adquisici�n de veh�culos;Grupos;2021-05-01;716.6529;5.00;78.40;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;2021-05-01;501.6959;6.80;63.50;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;2021-05-01;513.7456;5.40;62.80;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;2021-05-01;502.8718;7.20;63.70;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;2021-05-01;515.5802;8.40;67.00;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;2021-05-01;553.6511;5.90;56.40;Patagonia
07.3;Transporte p�blico;Grupos;2021-05-01;425.2731;3.70;31.80;Pampeana
07.3;Transporte p�blico;Grupos;2021-05-01;423.172;0.00;20.60;Noreste
07.3;Transporte p�blico;Grupos;2021-05-01;376.8948;2.90;28.10;Noroeste
07.3;Transporte p�blico;Grupos;2021-05-01;492.5586;6.30;43.50;Cuyo
07.3;Transporte p�blico;Grupos;2021-05-01;353.4967;8.40;28.10;Patagonia
08.3;Servicios de telefon�a e internet;Grupos;2021-05-01;428.8129;0.10;17.80;Pampeana
08.3;Servicios de telefon�a e internet;Grupos;2021-05-01;412.6533;2.30;23.80;Noreste
08.3;Servicios de telefon�a e internet;Grupos;2021-05-01;449.8153;1.00;18.00;Noroeste
08.3;Servicios de telefon�a e internet;Grupos;2021-05-01;399.2256;0.60;20.50;Cuyo
08.3;Servicios de telefon�a e internet;Grupos;2021-05-01;392.1467;1.50;21.80;Patagonia
09.4;Servicios recreativos y culturales;Grupos;2021-05-01;437.7601;2.60;57.40;Pampeana
09.4;Servicios recreativos y culturales;Grupos;2021-05-01;361.8857;5.50;32.40;Noreste
09.4;Servicios recreativos y culturales;Grupos;2021-05-01;409.7416;1.90;28.10;Noroeste
09.4;Servicios recreativos y culturales;Grupos;2021-05-01;373.8741;3.20;26.80;Cuyo
09.4;Servicios recreativos y culturales;Grupos;2021-05-01;378.5512;2.20;31.80;Patagonia
09.5;Peri�dicos, diarios, revistas, libros y art�culos de papeler�a;Grupos;2021-05-01;439.9611;2.80;45.70;Pampeana
09.5;Peri�dicos, diarios, revistas, libros y art�culos de papeler�a;Grupos;2021-05-01;490.2584;2.40;36.00;Noreste
09.5;Peri�dicos, diarios, revistas, libros y art�culos de papeler�a;Grupos;2021-05-01;442.0381;3.10;46.50;Noroeste
09.5;Peri�dicos, diarios, revistas, libros y art�culos de papeler�a;Grupos;2021-05-01;472.4142;3.00;30.80;Cuyo
09.5;Peri�dicos, diarios, revistas, libros y art�culos de papeler�a;Grupos;2021-05-01;434.4236;4.10;34.60;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;2021-05-01;431.2241;2.60;48.70;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;2021-05-01;431.5476;2.30;49.20;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;2021-05-01;451.0319;4.40;50.00;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;2021-05-01;478.3294;4.40;56.70;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;2021-05-01;391.7105;3.60;42.00;Patagonia
12.1;Cuidado personal;Grupos;2021-05-01;432.4077;3.80;31.00;Pampeana
12.1;Cuidado personal;Grupos;2021-05-01;445.0581;2.90;31.80;Noreste
12.1;Cuidado personal;Grupos;2021-05-01;422.9916;3.20;28.80;Noroeste
12.1;Cuidado personal;Grupos;2021-05-01;431.4333;1.50;28.60;Cuyo
12.1;Cuidado personal;Grupos;2021-05-01;416.9588;1.60;25.10;Patagonia
01.1.1;Pan y cereales;Clase;2021-05-01;467.2049;3.40;41.10;Pampeana
01.1.1;Pan y cereales;Clase;2021-05-01;456.2796;3.30;36.00;Noreste
01.1.1;Pan y cereales;Clase;2021-05-01;459.4604;3.40;38.20;Noroeste
01.1.1;Pan y cereales;Clase;2021-05-01;490.1956;4.10;42.20;Cuyo
01.1.1;Pan y cereales;Clase;2021-05-01;436.4492;2.70;34.50;Patagonia
01.1.2;Carnes y derivados;Clase;2021-05-01;549.3839;3.90;75.80;Pampeana
01.1.2;Carnes y derivados;Clase;2021-05-01;575.212;2.70;74.30;Noreste
01.1.2;Carnes y derivados;Clase;2021-05-01;561.4562;3.90;74.60;Noroeste
01.1.2;Carnes y derivados;Clase;2021-05-01;564.4588;3.70;75.20;Cuyo
01.1.2;Carnes y derivados;Clase;2021-05-01;472.4008;3.10;64.30;Patagonia
01.1.4;Leche, productos l�cteos y huevos;Clase;2021-05-01;497.7982;4.90;38.80;Pampeana
01.1.4;Leche, productos l�cteos y huevos;Clase;2021-05-01;512.6463;3.30;44.50;Noreste
01.1.4;Leche, productos l�cteos y huevos;Clase;2021-05-01;506.758;3.30;31.70;Noroeste
01.1.4;Leche, productos l�cteos y huevos;Clase;2021-05-01;507.7785;5.60;39.10;Cuyo
01.1.4;Leche, productos l�cteos y huevos;Clase;2021-05-01;486.2232;4.50;37.30;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;2021-05-01;523.6602;5.10;62.10;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;2021-05-01;695.2954;4.70;92.30;Noreste
01.1.5;Aceites, grasas y manteca;Clase;2021-05-01;629.4056;4.60;67.40;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;2021-05-01;557.1781;5.70;62.10;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;2021-05-01;490.9046;2.90;53.60;Patagonia
01.1.6;Frutas;Clase;2021-05-01;525.6802;-4.40;61.10;Pampeana
01.1.6;Frutas;Clase;2021-05-01;528.3817;-1.40;81.20;Noreste
01.1.6;Frutas;Clase;2021-05-01;488.684;-4.20;70.00;Noroeste
01.1.6;Frutas;Clase;2021-05-01;536.9626;-3.60;68.10;Cuyo
01.1.6;Frutas;Clase;2021-05-01;502.6851;-0.60;64.80;Patagonia
01.1.7;Verduras, tub�rculos y legumbres;Clase;2021-05-01;476.3777;1.90;36.10;Pampeana
01.1.7;Verduras, tub�rculos y legumbres;Clase;2021-05-01;502.5648;1.40;42.30;Noreste
01.1.7;Verduras, tub�rculos y legumbres;Clase;2021-05-01;481.0266;3.80;28.20;Noroeste
01.1.7;Verduras, tub�rculos y legumbres;Clase;2021-05-01;493.3041;1.90;29.00;Cuyo
01.1.7;Verduras, tub�rculos y legumbres;Clase;2021-05-01;422.0338;4.90;40.40;Patagonia
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2021-05-01;465.5911;2.30;30.00;Pampeana
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2021-05-01;468.5384;2.00;22.10;Noreste
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2021-05-01;487.3182;2.60;30.10;Noroeste
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2021-05-01;477.4591;3.30;33.60;Cuyo
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2021-05-01;455.6677;2.70;34.80;Patagonia
01.2.1;Caf�, t�, yerba y cacao;Clase;2021-05-01;539.9462;4.10;47.50;Pampeana
01.2.1;Caf�, t�, yerba y cacao;Clase;2021-05-01;608.4033;3.40;61.70;Noreste
01.2.1;Caf�, t�, yerba y cacao;Clase;2021-05-01;515.7803;4.30;47.80;Noroeste
01.2.1;Caf�, t�, yerba y cacao;Clase;2021-05-01;483.5864;3.20;39.70;Cuyo
01.2.1;Caf�, t�, yerba y cacao;Clase;2021-05-01;546.6141;3.70;50.70;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2021-05-01;436.9802;2.20;35.40;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2021-05-01;433.9508;4.00;42.90;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2021-05-01;416.5852;3.00;35.60;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2021-05-01;446.3589;2.40;36.70;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2021-05-01;440.1193;1.50;31.70;Patagonia
04.1.1;Alquiler de la vivienda;Clase;2021-05-01;295.0681;1.70;31.10;Pampeana
04.1.1;Alquiler de la vivienda;Clase;2021-05-01;324.5591;1.50;28.40;Noreste
04.1.1;Alquiler de la vivienda;Clase;2021-05-01;291.5848;1.40;27.40;Noroeste
04.1.1;Alquiler de la vivienda;Clase;2021-05-01;303.7309;1.30;31.50;Cuyo
04.1.1;Alquiler de la vivienda;Clase;2021-05-01;287.5217;1.00;24.60;Patagonia
06.4.1;Gastos de prepagas;Clase;2021-05-01;370.0499;4.20;24.90;Pampeana
06.4.1;Gastos de prepagas;Clase;2021-05-01;383.3015;4.70;29.00;Noreste
06.4.1;Gastos de prepagas;Clase;2021-05-01;363.9062;4.70;22.90;Noroeste
06.4.1;Gastos de prepagas;Clase;2021-05-01;377.1702;7.10;24.90;Cuyo
06.4.1;Gastos de prepagas;Clase;2021-05-01;408.3896;5.50;24.40;Patagonia
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2021-05-01;497.9795;7.20;66.20;Pampeana
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2021-05-01;501.3279;5.30;59.60;Noreste
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2021-05-01;489.7995;7.40;62.80;Noroeste
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2021-05-01;497.0666;9.00;65.30;Cuyo
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2021-05-01;554.3756;6.40;56.60;Patagonia
0;Nivel general;Nivel general y divisiones COICOP;2021-05-01;456.7856;3.40;46.80;GBA
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2021-05-01;485.7727;3.10;47.20;GBA
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2021-05-01;383.2759;1.10;44.40;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2021-05-01;480.4131;0.20;67.40;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2021-05-01;391.89;2.70;25.00;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2021-05-01;474.3771;2.20;53.20;GBA
06;Salud;Nivel general y divisiones COICOP;2021-05-01;482.7101;5.30;47.10;GBA
07;Transporte;Nivel general y divisiones COICOP;2021-05-01;479.0633;6.30;56.80;GBA
08;Comunicaci�n;Nivel general y divisiones COICOP;2021-05-01;440.3408;1.60;19.50;GBA
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2021-05-01;458.7188;3.80;52.60;GBA
10;Educaci�n;Nivel general y divisiones COICOP;2021-05-01;445.9948;2.70;39.80;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2021-05-01;424.6215;4.50;49.20;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2021-05-01;416.2814;2.50;35.40;GBA
01.1;Alimentos;Grupos;2021-05-01;499.2964;3.00;49.40;GBA
01.2;Bebidas no alcoh�licas;Grupos;2021-05-01;397.2118;3.30;30.70;GBA
02.1;Bebidas alcoh�licas;Grupos;2021-05-01;335.8732;3.10;48.30;GBA
02.2;Tabaco;Grupos;2021-05-01;419.6306;0.00;42.10;GBA
03.1;Prendas de vestir y materiales;Grupos;2021-05-01;489.5478;0.50;71.00;GBA
03.2;Calzado;Grupos;2021-05-01;453.507;-0.60;56.90;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2021-05-01;331.6092;2.20;30.40;GBA
